mapa_2_perc_mandatos.xlsx,36,AL2021,010313,AF,[D],citizen_group,MIAP,Movimento Independente Anadia Primeiro,63.19,6
mapa_2_perc_mandatos.xlsx,37,AL2021,010316,AF,PPD/PSD,party,PPD/PSD,,26.71,2
mapa_2_perc_mandatos.xlsx,37,AL2021,010316,AF,PS,party,PS,,25.53,0
mapa_2_perc_mandatos.xlsx,37,AL2021,010316,AF,PCP-PEV,coalition,PCP-PEV,,0.95,0
mapa_2_perc_mandatos.xlsx,37,AL2021,010316,AF,[D],citizen_group,MIAP,Movimento Independente Anadia Primeiro,46.81,5
mapa_2_perc_mandatos.xlsx,38,AL2021,010317,AF,PPD/PSD,party,PPD/PSD,,25.8,3
mapa_2_perc_mandatos.xlsx,38,AL2021,010317,AF,PS,party,PS,,13.14,0
mapa_2_perc_mandatos.xlsx,38,AL2021,010317,AF,PCP-PEV,coalition,PCP-PEV,,9.06,1
mapa_2_perc_mandatos.xlsx,38,AL2021,010317,AF,[D],citizen_group,MIAP,Movimento Independente Anadia Primeiro,52,7
mapa_2_perc_mandatos.xlsx,39,AL2021,010318,AF,PPD/PSD,party,PPD/PSD,,37.11,4
mapa_2_perc_mandatos.xlsx,39,AL2021,010318,AF,PS,party,PS,,15.88,0
mapa_2_perc_mandatos.xlsx,39,AL2021,010318,AF,PCP-PEV,coalition,PCP-PEV,,3.87,0
mapa_2_perc_mandatos.xlsx,39,AL2021,010318,AF,[D],citizen_group,MIAP,Movimento Independente Anadia Primeiro,43.15,4
mapa_2_perc_mandatos.xlsx,40,AL2021,010400,CM,CH,party,CH,,1.52,0
mapa_2_perc_mandatos.xlsx,40,AL2021,010400,CM,E,party,E,,0.99,0
mapa_2_perc_mandatos.xlsx,40,AL2021,010400,CM,PS,party,PS,,52.25,4
mapa_2_perc_mandatos.xlsx,40,AL2021,010400,CM,PCP-PEV,coalition,PCP-PEV,,2.92,0
mapa_2_perc_mandatos.xlsx,40,AL2021,010400,CM,[A],coalition,PPD/PSD.CDS-PP.PPM.IL,AGORA OS AROUQUENSES,42.32,3
mapa_2_perc_mandatos.xlsx,41,AL2021,010400,AM,E,party,E,,1.59,0
mapa_2_perc_mandatos.xlsx,41,AL2021,010400,AM,PS,party,PS,,47.6,11
mapa_2_perc_mandatos.xlsx,41,AL2021,010400,AM,PCP-PEV,coalition,PCP-PEV,,3.52,0
mapa_2_perc_mandatos.xlsx,41,AL2021,010400,AM,[A],coalition,PPD/PSD.CDS-PP.PPM.IL,AGORA OS AROUQUENSES,47.29,10
mapa_2_perc_mandatos.xlsx,42,AL2021,010402,AF,PS,party,PS,,55.91,4
mapa_2_perc_mandatos.xlsx,42,AL2021,010402,AF,PCP-PEV,coalition,PCP-PEV,,2.36,0
mapa_2_perc_mandatos.xlsx,42,AL2021,010402,AF,[A],coalition,PPD/PSD.CDS-PP.PPM.IL,AGORA OS AROUQUENSES,41.73,3
mapa_2_perc_mandatos.xlsx,43,AL2021,010407,AF,PS,party,PS,,38.07,3
mapa_2_perc_mandatos.xlsx,43,AL2021,010407,AF,[A],coalition,PPD/PSD.CDS-PP.PPM.IL,AGORA OS AROUQUENSES,61.93,6
mapa_2_perc_mandatos.xlsx,44,AL2021,010409,AF,PS,party,PS,,71.06,7
mapa_2_perc_mandatos.xlsx,44,AL2021,010409,AF,[A],coalition,PPD/PSD.CDS-PP.PPM.IL,AGORA OS AROUQUENSES,28.94,2
mapa_2_perc_mandatos.xlsx,45,AL2021,010411,AF,PS,party,PS,,32.200000000000003,3
mapa_2_perc_mandatos.xlsx,45,AL2021,010411,AF,[A],coalition,PPD/PSD.CDS-PP.PPM.IL,AGORA OS AROUQUENSES,67.8,6
mapa_2_perc_mandatos.xlsx,46,AL2021,010413,AF,[A],coalition,PPD/PSD.CDS-PP.PPM.IL,AGORA OS AROUQUENSES,10.14,0
mapa_2_perc_mandatos.xlsx,46,AL2021,010413,AF,[D],citizen_group,LIM,Lista Independente de Mansores,89.86,7
mapa_2_perc_mandatos.xlsx,47,AL2021,010414,AF,PS,party,PS,,42.69,4
mapa_2_perc_mandatos.xlsx,47,AL2021,010414,AF,[A],coalition,PPD/PSD.CDS-PP.PPM.IL,AGORA OS AROUQUENSES,19.7,2
mapa_2_perc_mandatos.xlsx,47,AL2021,010414,AF,[D],citizen_group,M,Mudança,37.61,3
mapa_2_perc_mandatos.xlsx,48,AL2021,010415,AF,PCP-PEV,coalition,PCP-PEV,,5.36,0
mapa_2_perc_mandatos.xlsx,48,AL2021,010415,AF,[A],coalition,PPD/PSD.CDS-PP.PPM.IL,AGORA OS AROUQUENSES,61.75,6
mapa_2_perc_mandatos.xlsx,48,AL2021,010415,AF,[D],citizen_group,UNIR,União Independente por Rossas,32.89,3
mapa_2_perc_mandatos.xlsx,49,AL2021,010416,AF,PS,party,PS,,40.74,4
mapa_2_perc_mandatos.xlsx,49,AL2021,010416,AF,PCP-PEV,coalition,PCP-PEV,,2.6,0
mapa_2_perc_mandatos.xlsx,49,AL2021,010416,AF,[A],coalition,PPD/PSD.CDS-PP.PPM.IL,AGORA OS AROUQUENSES,56.67,5
