mapa_anexo.xlsx,88,AL2021,011107,Mealhada,Vacariça,AF,[A],coalition,PPD/PSD.CDS-PP.IL.MPT.PPM.,JUNTOS PELO CONCELHO DA MEALHADA
mapa_anexo.xlsx,88,AL2021,011107,Mealhada,Vacariça,AF,[D],citizen_group,MMMI,Mais e Melhor - Movimento Independente
mapa_anexo.xlsx,89,AL2021,011109,Mealhada,"União das freguesias da Mealhada, Ventosa do Bairro e Antes",AF,[A],coalition,PPD/PSD.CDS-PP.IL.MPT.PPM.,JUNTOS PELO CONCELHO DA MEALHADA
mapa_anexo.xlsx,89,AL2021,011109,Mealhada,"União das freguesias da Mealhada, Ventosa do Bairro e Antes",AF,[D],citizen_group,MMMI,Mais e Melhor - Movimento Independente
mapa_anexo.xlsx,90,AL2021,011300,Oliveira de Azeméis,,CM,[A],coalition,PPD/PSD.CDS-PP,PELAS PESSOAS
mapa_anexo.xlsx,91,AL2021,011300,Oliveira de Azeméis,,AM,[A],coalition,PPD/PSD.CDS-PP,PELAS PESSOAS
mapa_anexo.xlsx,92,AL2021,011301,Oliveira de Azeméis,Carregosa,AF,[A],coalition,PPD/PSD.CDS-PP,PELAS PESSOAS
mapa_anexo.xlsx,93,AL2021,011302,Oliveira de Azeméis,Cesar,AF,[D],citizen_group,IC,IC - Independentes Por Cesar
mapa_anexo.xlsx,94,AL2021,011304,Oliveira de Azeméis,Loureiro,AF,[A],coalition,PPD/PSD.CDS-PP,PELAS PESSOAS
mapa_anexo.xlsx,95,AL2021,011305,Oliveira de Azeméis,Macieira de Sarnes,AF,[A],coalition,PPD/PSD.CDS-PP,PELAS PESSOAS
mapa_anexo.xlsx,96,AL2021,011310,Oliveira de Azeméis,Ossela,AF,[A],coalition,PPD/PSD.CDS-PP,PELAS PESSOAS
mapa_anexo.xlsx,97,AL2021,011318,Oliveira de Azeméis,São Roque,AF,[A],coalition,PPD/PSD.CDS-PP,PELAS PESSOAS
mapa_anexo.xlsx,98,AL2021,011319,Oliveira de Azeméis,Vila de Cucujães,AF,[A],coalition,PPD/PSD.CDS-PP,PELAS PESSOAS
mapa_anexo.xlsx,99,AL2021,011320,Oliveira de Azeméis,União das freguesias de Nogueira do Cravo e Pindelo,AF,[A],coalition,PPD/PSD.CDS-PP,PELAS PESSOAS
mapa_anexo.xlsx,100,AL2021,011321,Oliveira de Azeméis,"União das freguesias de Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail",AF,[A],coalition,PPD/PSD.CDS-PP,PELAS PESSOAS
mapa_anexo.xlsx,101,AL2021,011322,Oliveira de Azeméis,"União das freguesias de Pinheiro da Bemposta, Travanca e Palmaz",AF,[D],citizen_group,JPNU,JPNU - Juntos Pela Nossa União
mapa_anexo.xlsx,102,AL2021,011500,Ovar,,CM,[A],coalition,NC/PPM,Movimento 2030
mapa_anexo.xlsx,103,AL2021,011500,Ovar,,AM,[A],coalition,NC/PPM,Movimento 2030
mapa_anexo.xlsx,104,AL2021,011502,Ovar,Cortegaça,AF,[A],coalition,NC/PPM,Movimento 2030
mapa_anexo.xlsx,105,AL2021,011503,Ovar,Esmoriz,AF,[A],coalition,NC/PPM,Movimento 2030
mapa_anexo.xlsx,106,AL2021,011504,Ovar,Maceda,AF,[A],coalition,NC/PPM,Movimento 2030
mapa_anexo.xlsx,107,AL2021,011507,Ovar,Válega,AF,[A],coalition,NC/PPM,Movimento 2030
mapa_anexo.xlsx,108,AL2021,011509,Ovar,"União das freguesias de Ovar, São João, Arada e São Vicente de Pereira Jusã",AF,[A],coalition,NC/PPM,Movimento 2030
mapa_anexo.xlsx,109,AL2021,011600,São João da Madeira,,CM,[A],coalition,PPD/PSD.CDS-PP.IL,A MELHOR CIDADE DO PAÍS
mapa_anexo.xlsx,110,AL2021,011600,São João da Madeira,,AM,[A],coalition,PPD/PSD.CDS-PP.IL,A MELHOR CIDADE DO PAÍS
